link_from_QID	link_from_title	link_to_title
Q47059	Aishwarya Rai	Hamara Dil Aapke Paas Hai
Q47059	Aishwarya Rai	Dhaai Akshar Prem Ke
Q47059	Aishwarya Rai	Mohabbatein
Q47059	Aishwarya Rai	Albela
Q47059	Aishwarya Rai	Hum Tumhare Hain Sanam
Q47059	Aishwarya Rai	Hum Kisi Se Kum Nahin
Q47059	Aishwarya Rai	Devdas
Q47059	Aishwarya Rai	Chokher Bali
Q47059	Aishwarya Rai	Dil Ka Rishta
Q47059	Aishwarya Rai	Kuch Naa Kaho
Q47059	Aishwarya Rai	Bride & Prejudice
Q47059	Aishwarya Rai	Khakee
Q47059	Aishwarya Rai	Kyun...! Ho Gaya Na
Q47059	Aishwarya Rai	Raincoat
Q47059	Aishwarya Rai	Shabd
Q47059	Aishwarya Rai	Bunty Aur Babli
Q47059	Aishwarya Rai	Mistress of Spices
Q47059	Aishwarya Rai	Umrao Jaan
Q47059	Aishwarya Rai	Dhoom 2
Q47059	Aishwarya Rai	Guru (filme)
Q47059	Aishwarya Rai	Provoked
Q47059	Aishwarya Rai	The Last Legion
Q47059	Aishwarya Rai	Jodhaa Akbar
Q47059	Aishwarya Rai	Sarkar Raj
Q47059	Aishwarya Rai	The Pink Panther 2
Q47059	Aishwarya Rai	Raavan
Q47059	Aishwarya Rai	Ashokavanam
Q47059	Aishwarya Rai	Endhiran
Q47059	Aishwarya Rai	Action Replayy
Q47059	Aishwarya Rai	Guzaarish
Q47059	Aishwarya Rai	Jazbaa
Q47059	Aishwarya Rai	Sarbjit
Q47059	Aishwarya Rai	Ae Dil Hai Mushkil
Q47059	Aishwarya Rai	Fanney Khan
Q47059	Aishwarya Rai	Sushmita Sen
Q47059	Aishwarya Rai	Miss Universo 1994
Q47059	Aishwarya Rai	Madame Tussauds
Q47059	Aishwarya Rai	Londres
Q10340557	Olga Savary	Belém (Pará)
Q10340557	Olga Savary	Pará
Q10340557	Olga Savary	Brasil
Q10340557	Olga Savary	Teresópolis
Q10340557	Olga Savary	Rio de Janeiro
Q10340557	Olga Savary	Brasil
Q10340557	Olga Savary	Romance
Q10340557	Olga Savary	conto
Q10340557	Olga Savary	poesia
Q10340557	Olga Savary	Pós-modernismo
Q10340557	Olga Savary	tradutora
Q10340557	Olga Savary	jornalista
Q10340557	Olga Savary	13º Prêmio Jabuti
Q10340557	Olga Savary	Troféu APCA
Q10340557	Olga Savary	Belém (Pará)
Q10340557	Olga Savary	21 de maio
Q10340557	Olga Savary	1933
Q10340557	Olga Savary	Teresópolis
Q10340557	Olga Savary	15 de maio
Q10340557	Olga Savary	2020
Q10340557	Olga Savary	escritora
Q10340557	Olga Savary	poeta
Q10340557	Olga Savary	contista
Q10340557	Olga Savary	romancista
Q10340557	Olga Savary	tradutora
Q10340557	Olga Savary	brasileira
Q10340557	Olga Savary	Belém (Pará)
Q10340557	Olga Savary	Pará
Q10340557	Olga Savary	engenheiro eletricista
Q10340557	Olga Savary	Rússia
Q10340557	Olga Savary	Pará
Q10340557	Olga Savary	Monte Alegre
Q10340557	Olga Savary	Pará
Q10340557	Olga Savary	1936
Q10340557	Olga Savary	Fortaleza
Q10340557	Olga Savary	1942
Q10340557	Olga Savary	Rio de Janeiro (estado)
Q10340557	Olga Savary	Associação Brasileira de Imprensa
Q10340557	Olga Savary	Colégio Moderno (Belém do Pará)
Q10340557	Olga Savary	1968
Q10340557	Olga Savary	Edu, Coração de Ouro
Q10340557	Olga Savary	Cinemateca Brasileira
Q10340557	Olga Savary	Países Baixos
Q10340557	Olga Savary	1994
Q10340557	Olga Savary	Prêmio Nobel de Literatura
Q10340557	Olga Savary	Pablo Neruda
Q10340557	Olga Savary	Octavio Paz
Q10340557	Olga Savary	poeta
Q10340557	Olga Savary	Conto
Q10340557	Olga Savary	Romance
Q10340557	Olga Savary	crítica
Q10340557	Olga Savary	tradutor
Q10340557	Olga Savary	Ensaio
Q10340557	Olga Savary	Jorge Luís Borges
Q10340557	Olga Savary	Julio Cortázar
Q10340557	Olga Savary	Carlos Fuentes
Q10340557	Olga Savary	Lorca
Q10340557	Olga Savary	Neruda
Q10340557	Olga Savary	Octavio Paz
Q10340557	Olga Savary	Jorge Semprún
Q10340557	Olga Savary	Mário Vargas Llosa
Q10340557	Olga Savary	Japão
Q10340557	Olga Savary	haicai
Q10340557	Olga Savary	Bashô
Q10340557	Olga Savary	Yosa Buson
Q10340557	Olga Savary	Kobayashi Issa
Q10340557	Olga Savary	PEN (clube)
Q10340557	Olga Savary	Unesco
Q10340557	Olga Savary	1997
Q10340557	Olga Savary	1998
Q10340557	Olga Savary	Jornal
Q10340557	Olga Savary	revista
Q10340557	Olga Savary	Teresópolis
Q10340557	Olga Savary	COVID-19
Q10340557	Olga Savary	literatura
Q10340557	Olga Savary	Prêmio Jabuti
Q10340557	Olga Savary	Câmara Brasileira do Livro
Q10340557	Olga Savary	1971
Q10340557	Olga Savary	Associação Paulista de Críticos de Arte
Q10340557	Olga Savary	1977
Q10340557	Olga Savary	Academia de Letras da Bahia
Q10340557	Olga Savary	1987
Q4298520	Mikhail Mishustin	Moscou
Q4298520	Mikhail Mishustin	3 de março
Q4298520	Mikhail Mishustin	1966
Q4298520	Mikhail Mishustin	economista
Q4298520	Mikhail Mishustin	político
Q4298520	Mikhail Mishustin	Rússia
Q4298520	Mikhail Mishustin	Presidente do Governo da Federação Russa
Q4298520	Mikhail Mishustin	2020
Q4298520	Mikhail Mishustin	2010
Q4298520	Mikhail Mishustin	2020
Q4298520	Mikhail Mishustin	15 de janeiro
Q4298520	Mikhail Mishustin	2020
Q4298520	Mikhail Mishustin	Dmitri Medvedev
Q4298520	Mikhail Mishustin	primeiro-ministro
Q4298520	Mikhail Mishustin	Rússia
Q4298520	Mikhail Mishustin	Vladimir Putin
Q4298520	Mikhail Mishustin	16 de janeiro
Q4298520	Mikhail Mishustin	Dmitri Medvedev
Q196185	Russell Westbrook	Long Beach (Califórnia)
Q196185	Russell Westbrook	Califórnia
Q196185	Russell Westbrook	Estados Unidos
Q196185	Russell Westbrook	Houston Rockets
Q196185	Russell Westbrook	Armador (basquete)
Q196185	Russell Westbrook	UCLA Bruins (basquetebol masculino)
Q196185	Russell Westbrook	Temporada da NBA de 2008-09
Q196185	Russell Westbrook	Temporada da NBA de 2018–19
Q196185	Russell Westbrook	Temporada da NBA de 2019–20
Q196185	Russell Westbrook	Oklahoma City Thunder
Q196185	Russell Westbrook	Houston Rockets
Q196185	Russell Westbrook	Jogos Olímpicos de Verão de 2012
Q196185	Russell Westbrook	Basquetebol nos Jogos Olímpicos de Verão de 2012
Q196185	Russell Westbrook	Campeonato Mundial de Basquetebol de 2010
Q196185	Russell Westbrook	Long Beach (Califórnia)
Q196185	Russell Westbrook	12 de novembro
Q196185	Russell Westbrook	1988
Q196185	Russell Westbrook	basquetebol
Q196185	Russell Westbrook	Povo dos Estados Unidos
Q196185	Russell Westbrook	Houston Rockets
Q196185	Russell Westbrook	National Basketball Association
Q196185	Russell Westbrook	MVPs da NBA
Q196185	Russell Westbrook	Temporada da NBA de 2016–17
Q196185	Russell Westbrook	NBA All-Star Game
Q196185	Russell Westbrook	NBA All-Star Game Most Valuable Player Award
Q196185	Russell Westbrook	basquetebol universitário
Q196185	Russell Westbrook	UCLA Bruins (basquetebol masculino)
Q196185	Russell Westbrook	Draft da NBA
Q196185	Russell Westbrook	Draft da NBA de 2008
Q196185	Russell Westbrook	Seattle SuperSonics
Q196185	Russell Westbrook	Oklahoma City
Q196185	Russell Westbrook	Temporada da NBA de 2011–12
Q196185	Russell Westbrook	Jogos Olímpicos
Q196185	Russell Westbrook	Basquetebol nos Jogos Olímpicos de Verão de 2012 - Masculino
Q196185	Russell Westbrook	Campeonato Mundial de Basquetebol Masculino
Q196185	Russell Westbrook	Campeonato Mundial de Basquetebol Masculino de 2010
Q196185	Russell Westbrook	Los Angeles Lakers
Q196185	Russell Westbrook	Magic Johnson
Q196185	Russell Westbrook	Hawthorne (Califórnia)
Q196185	Russell Westbrook	cardiomegalia
Q196185	Russell Westbrook	Ben Howland
Q196185	Russell Westbrook	UCLA Bruins (basquetebol masculino)
Q196185	Russell Westbrook	Jordan Farmar
Q196185	Russell Westbrook	O. J. Mayo
Q196185	Russell Westbrook	UCLA Bruins (basquetebol masculino)
Q196185	Russell Westbrook	Darren Collison
Q196185	Russell Westbrook	Florida Gators (basquetebol masculino)
Q196185	Russell Westbrook	Memphis Tigers (basquetebol masculino)
Q196185	Russell Westbrook	Derrick Rose
Q196185	Russell Westbrook	Chris Douglas-Roberts
Q196185	Russell Westbrook	Joey Dorsey
Q196185	Russell Westbrook	Kevin Love
Q196185	Russell Westbrook	Arron Afflalo
Q196185	Russell Westbrook	Luc Mbah a Moute
Q196185	Russell Westbrook	Seattle Supersonics
Q196185	Russell Westbrook	Oklahoma City Thunder
Q196185	Russell Westbrook	D. J. White
Q196185	Russell Westbrook	Sacramento Kings
Q196185	Russell Westbrook	Chris Paul
Q196185	Russell Westbrook	Temporada da NBA de 2005–06
Q196185	Russell Westbrook	Art Harris
Q196185	Russell Westbrook	Temporada da NBA de 1968–69
Q196185	Russell Westbrook	Gary Payton
Q196185	Russell Westbrook	Temporada da NBA de 1990–91
Q196185	Russell Westbrook	All-Star Weekend
Q196185	Russell Westbrook	Rudy Fernandez
Q196185	Russell Westbrook	Portland Trail Blazers
Q196185	Russell Westbrook	Temporada da NBA de 2008–09
Q196185	Russell Westbrook	NBA All-Rookie Team
Q196185	Russell Westbrook	Prêmio da National Basketball Association de Revelação do Ano
Q196185	Russell Westbrook	Derrick Rose
Q196185	Russell Westbrook	Chicago Bulls
Q196185	Russell Westbrook	O. J. Mayo
Q196185	Russell Westbrook	Memphis Grizzlies
Q196185	Russell Westbrook	Brook Lopez
Q196185	Russell Westbrook	New Jersey Nets
Q196185	Russell Westbrook	Kevin Durant
Q196185	Russell Westbrook	Boston Celtics
Q196185	Russell Westbrook	Minnesota Timberwolves
Q196185	Russell Westbrook	Los Angeles Lakers
Q196185	Russell Westbrook	Portland Trail Blazers
Q196185	Russell Westbrook	Indiana Pacers
Q196185	Russell Westbrook	New Jersey Nets
Q196185	Russell Westbrook	Kevin Durant
Q196185	Russell Westbrook	lesão
Q196185	Russell Westbrook	NBA All-Star Game
Q196185	Russell Westbrook	Conferência Oeste (NBA)
Q196185	Russell Westbrook	Temporada da NBA de 2010–11
Q196185	Russell Westbrook	All-NBA Team
Q196185	Russell Westbrook	Finais de Conferência (NBA)
Q196185	Russell Westbrook	Dallas Mavericks
Q196185	Russell Westbrook	Denver Nuggets
Q196185	Russell Westbrook	Minnesota Timberwolves
Q196185	Russell Westbrook	All-NBA Team
Q196185	Russell Westbrook	NBA All-Star Game
Q196185	Russell Westbrook	Finais da NBA
Q196185	Russell Westbrook	Temporada da NBA de 2011–12
Q196185	Russell Westbrook	Miami Heat
Q196185	Russell Westbrook	Michael Jordan
Q196185	Russell Westbrook	All-NBA Team
Q196185	Russell Westbrook	All-Star Game da NBA de 2013
Q196185	Russell Westbrook	Temporada da NBA de 2012–13
Q196185	Russell Westbrook	Denver Nuggets
Q196185	Russell Westbrook	Conferência Oeste (NBA)
Q196185	Russell Westbrook	Houston Rockets
Q196185	Russell Westbrook	Patrick Beverley
Q196185	Russell Westbrook	lesão
Q196185	Russell Westbrook	menisco
Q196185	Russell Westbrook	joelho
Q196185	Russell Westbrook	Memphis Grizzlies
Q196185	Russell Westbrook	artroscopia
Q196185	Russell Westbrook	Temporada da NBA de 2013–14
Q196185	Russell Westbrook	New York Knicks
Q196185	Russell Westbrook	Kevin Durant
Q196185	Russell Westbrook	Philadelphia 76ers
Q196185	Russell Westbrook	Memphis Grizzlies
Q196185	Russell Westbrook	Los Angeles Clippers
Q196185	Russell Westbrook	Finais de Conferência (NBA)
Q196185	Russell Westbrook	Conferência Oeste (NBA)
Q196185	Russell Westbrook	San Antonio Spurs
Q196185	Russell Westbrook	Michael Jordan
Q196185	Russell Westbrook	Oscar Robertson
Q196185	Russell Westbrook	Cleveland Cavaliers
Q196185	Russell Westbrook	Portland Trail Blazers
Q196185	Russell Westbrook	Temporada da NBA de 2014–15
Q196185	Russell Westbrook	metacarpo
Q196185	Russell Westbrook	mão
Q196185	Russell Westbrook	Los Angeles Clippers
Q196185	Russell Westbrook	pé
Q196185	Russell Westbrook	New York Knicks
Q196185	Russell Westbrook	New Orleans Pelicans
Q196185	Russell Westbrook	Golden State Warriors
Q196185	Russell Westbrook	NBA All-Star Game
Q196185	Russell Westbrook	NBA All-Star Game Most Valuable Player Award
Q196185	Russell Westbrook	Wilt Chamberlain
Q196185	Russell Westbrook	Denver Nuggets
Q196185	Russell Westbrook	Indiana Pacers
Q196185	Russell Westbrook	Portland Trail Blazers
Q196185	Russell Westbrook	LeBron James
Q196185	Russell Westbrook	Oscar Robertson
Q196185	Russell Westbrook	Philadelphia 76ers
Q196185	Russell Westbrook	Michael Jordan
